"seen","have","manually_corrected_title","tags_csv_list","ended_with_right_paren","type_of_media","source_of_item","who_csv_list","aka_slsh_list","characters_csv_list","video_wrapper","series_in","imdb_id","imdb_added_to_list_on","imdb_changed_on_list_on","release_year","imdb_rating","runtime_in_minutes","votes","released_on","directors_csv_list","imdb_my_rating","imd_my_rating_made_on","date_watched","last_save_time","creation_date"
"?","","Maverick (1994)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Max & Me (2023)","Animation, History, Hitler, Fascism","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Max Headroom (1987)","Comedy, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt0820111","10/18/2023 12:00:00 AM","10/18/2023 12:00:00 AM","2005","5.7","90","2222","10/14/2005 12:00:00 AM","Jun'ichi Yamamoto, YÃ»dai Yamaguchi",,,,"45316.63454861111","45227.53674768518"
,"","Max Steel (2000)","Animation, Action, Adventure, Family, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Maximum Overdrive (1986)","Action, Comedy, Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt14690802","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2023","6.8","25","595","8/10/2023 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Maze Runner: The Death Cure (2018)","Action, Adventure, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt5568740","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2016","6.4","22","595","11/11/2016 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Maze Runner: The Scorch Trials (2015)","Action, Adventure, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt0066065","10/15/2023 12:00:00 AM","10/15/2023 12:00:00 AM","1969","6.9","118","5360","12/28/1969 12:00:00 AM","Pier Paolo Pasolini",,,,"45316.63454861111","45227.53674768518"
"y","","McDonald & Dodds (2020)","British, Crime, Comedy","y","TV Series","Ranker",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Me and Orson Welles (2008)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Me, Myself & Irene (2000)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Meaning of Life (1983)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Meatball Machine (2005)","Action, Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Meatballs (1979)",,"y","Movie","Memory",,,,,,"tt0165046","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1994","6.6","22","1110","9/11/1994 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Mech Cadets (2023)","Animation, Action, Adventure, Comedy, Family, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt0361201","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2004","8.3","30","6136","5/1/2004 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Mech-X4 (2016)","Action, Adventure, Comedy, Family, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt1527186",,,"2011","7.1","135","191708","5/18/2011 12:00:00 AM","Lars von Trier","9","10/19/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Medea (1969)","Drama, Fantasy","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Meet Joe Black (1998)",,"y","Movie","Keep",,,,,,"tt0209144",,,"2000","8.4","113","1292879","9/5/2000 12:00:00 AM","Christopher Nolan","7","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Meet John Doe (1941)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"y","Meet Me In St. Louis (1944)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Meet the Parents (2000)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Meet the Romans with Mary Beard (2012)",,"y","Movie","Keep",,,,,,"tt0119654",,,"1997","7.3","98","597284","6/25/1997 12:00:00 AM","Barry Sonnenfeld","6","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Mega Man (1994)","Animation, Action, Adventure, Comedy, Family, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt1409024",,,"2012","6.8","106","379844","5/14/2012 12:00:00 AM","Barry Sonnenfeld","6","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Megas XLR (2004)","Animation, Short, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Melancholia (2011)","Drama, Sci-Fi, End of the World, End of Humanity, End of the Earth, Existentialism, Good Endings, Touching","y","Movie","IMDB:Ratings",,,,,,"tt2283336","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","2019","5.6","114","143014","6/11/2019 12:00:00 AM","F. Gary Gray",,,,"45316.63454861111","45227.53674768518"
"y","","Melvin and Howard (1980)",,"y","Movie","Keep",,,,,,"tt0127385","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1997","6.8","25","4153","10/4/1997 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Memento (2000)","Mystery, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Memoirs of a Geisha (2005)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Memory (2022)",,"y","Movie","Keep","Liam Neeson",,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Men Don't Leave (1990)",,"y","Movie","Keep",,,,,,"tt0046066","10/20/2023 12:00:00 AM","10/20/2023 12:00:00 AM","1953","2.7","70","1839","6/17/1953 12:00:00 AM","Ron Ormond, Herbert Tevos",,,,"45316.63454861111","45227.53674768518"
"y","","Men in Black (1997)","Action, Adventure, Comedy, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Men in Black 3 (2012)","Action, Adventure, Comedy, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt13265204","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","2022","5.6","82","1438","5/9/2022 12:00:00 AM","Alex Smoot",,,,"45316.63454861111","45227.53674768518"
"y","","Men in Black II (2002)",,"y","Movie","Memory",,,,,,"tt0079550","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1979","5","108","7956","10/19/1979 12:00:00 AM","Ronald Neame",,,,"45316.63454861111","45227.53674768518"
,"","Men in Black: International (2019)","Action, Adventure, Comedy, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Men in Black: The Series (1997)","Animation, Action, Comedy, Family, Mystery, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt0985058","10/20/2023 12:00:00 AM","10/20/2023 12:00:00 AM","2009","6.2","86","8035","9/3/2009 12:00:00 AM","Tarik Saleh",,,,"45316.63454861111","45227.53674768518"
"y","","Men of Honor (2000)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Merle Haggard: Learning to Live With Myself (2017)","pbs, American Masters","y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Merlin (2008)","Fantasy, King Arthur, Magic","y","TV Series","Memory",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Mesa of Lost Women (1953)","Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Message in a Bottle (1999)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Metamorphosis (2022)","Drama, Horror, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Meteor (1979)","Action, Drama, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Metro-Land (1973)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Metropia (2009)","Animation, Drama, Mystery, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,"tt1605783",,,"2011","7.6","94","442389","5/11/2011 12:00:00 AM","Woody Allen","7","10/26/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
" ","","Metropolis (1927)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Miami Vice (1984)","Miami, Detectives, Duo","y","TV Series","TV","Don Johnson",,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Michael Clayton (2007)",,"y","Movie","Keep",,,,,,"tt0074899",,,"1976","6.7","132","20996","6/18/1976 12:00:00 AM","Jack Smight","6","10/26/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Michael Wood's Story of England (2010)",,"y","TV Series","Keep",,,,,,"tt6924650",,,"2019","6.7","138","91988","10/24/2019 12:00:00 AM","Roland Emmerich","7","10/26/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Mickey Blue Eyes (1999)","Mob, Comedy","y","Movie","Keep",,,,,,"tt0161170","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1987","7","30","708","9/19/1987 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Micki + Maude (1984)","Comedy","y","Movie",,,,,,,"tt0156221","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1966","6.5",,"780","9/4/1966 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"?","","Middlemarch (1994)","Novel","y","TV Mini-Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Midnight Express (1978)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Midnight in Paris (2011)","Comedy, Fantasy, Romance","y","Movie","IMDB:Ratings",,,,,,"tt0054099","10/18/2023 12:00:00 AM","10/18/2023 12:00:00 AM","1960","6.5","96","2019","8/30/1960 12:00:00 AM","Giorgio Ferroni",,,,"45316.63454861111","45227.53674768518"
"y","","Midnight Run (1988)",,"y","Movie","Keep",,,,,,"tt0097883","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1989","5.7","108","6799","8/24/1989 12:00:00 AM","Michael Anderson",,,,"45316.63454861111","45227.53674768518"
,"y","Midnight Sun (2019)",,"y","Movie",,,,,,,,,,,,,,,,,,,,
"y","","Midsomer Murders (1997)",,"y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Midway (1976)","Action, Drama, History, War","y","Movie","IMDB:Ratings",,,,,,"tt0119675",,,"1997","6","105","54527","6/30/1997 12:00:00 AM","Guillermo del Toro","5","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Midway (2019)","Action, Drama, History, War","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","Mighty Mouse: The New Adventures (1987)","Animation, Action, Adventure, Comedy, Family, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt2293640",,,"2015","6.4","91","252466","6/11/2015 12:00:00 AM","Pierre Coffin, Kyle Balda","6","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Mighty Thor (1966)","Animation, Action, Fantasy, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt0181689",,,"2002","7.6","145","573722","6/17/2002 12:00:00 AM","Steven Spielberg","7","10/19/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"x","","Milk (2008)","Gay, True Story, Murder Gay Lover, Politician","y","Movie","Keep","Sean Penn",,,,,"tt15296186","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2022","5.8","116","1102","12/22/2022 12:00:00 AM","Dmitriy Kiselev",,,,"45316.63454861111","45227.53674768518"
"y","","Milk Money (1994)","Sexy","y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Mill of the Stone Women (1960)","Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Millennium (1989)","Drama, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Miller's Crossing(1990)","Gangster","y","Movie","Keep",,,,,,"tt0212346",,,"2000","6.3","109","224042","12/14/2000 12:00:00 AM","Donald Petrie","5","10/26/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Mimic (1997)","Horror, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Mindhunter (2017)",,"y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Minions (2015)","Animation, Adventure, Comedy, Crime, Family, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Minority Report (2002)","Action, Crime, Mystery, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Mira (2022)","Adventure, Drama, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
" ","","Miracle Mile (1988)",,"y","Movie","Keep",,,,,,"tt0053072","10/20/2023 12:00:00 AM","10/20/2023 12:00:00 AM","1958","4","78","1421","11/15/1958 12:00:00 AM","Richard E. Cunha",,,,"45316.63454861111","45227.53674768518"
"y","","Miracle on 34th Street (1947)","Christmas","y","Movie","Keep",,,,,,"tt0084335",,,"1982","7.7","122","22676","2/12/1982 12:00:00 AM","Costa-Gavras","7","10/26/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Misery (1990)","Stephen King, Kidnapping, Comedic","y","Movie","Keep",,,,,,"tt0183523","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2000","5.7","114","75655","3/6/2000 12:00:00 AM","Brian De Palma",,,,"45316.63454861111","45227.53674768518"
"y","","Miss Congeniality (2000)","Action, Comedy, Crime, Romance","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"Started","y","Miss Fisher & the Crypt of Tears (2020)","Mystery, Woke, anti-Israel, pro-Palestine, Girl Boss, Crap","y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","y","Miss Fisher's Murder Mysteries (2012)",,"y","TV Series",,,,,,,"tt0094511",,,"1988","7.5","47","4188","10/23/1988 12:00:00 AM",,"7","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y",,"Miss Marple: A Caribbean Mystery (1989)","Mystery, Murder","y","TV Movie",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Miss Peregrine's Home for Peculiar Children (2016)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Miss Scarlet & The Duke (2020)",,"y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Missile to the Moon (1958)","Drama, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt0082758","10/15/2023 12:00:00 AM","10/15/2023 12:00:00 AM","1979","3.5","84","240","11/12/1979 12:00:00 AM","Larry Buchanan",,,,"45316.63454861111","45227.53674768518"
"y","","Missing (1982)","Biography, Drama, History, Mystery, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt0159186","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1985","8.1","30","1462","3/2/1985 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Mission to Mars (2000)","Adventure, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Mission: Impossible - Ghost Protocol (2011)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Mission: Impossible (1966)","Action, Spy, Suspense","y","TV Series","TV","Peter Graves, Martin Landau",,,,,"tt21426456","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2023","8.1","93","60","3/11/2023 12:00:00 AM","Michael Lukk Litwak",,,,"45316.63454861111","45227.53674768518"
"y","","Mission: Impossible (1988)","Action, Adventure, Crime, Drama, Sci-Fi, Thriller","y","TV Series","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Mission: Impossible (1996)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Mississippi Burning (1988)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Mister Magoo (1960)","Family, Comedy, Silly","y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Mistress of the Apes (1979)","Adventure","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Mobile Suit Zeta Gundam (1985)","Animation, Action, Drama, Romance, Sci-Fi","y","TV Series","IMDB: Watch List",,"KidÃ´ senshi Z Gundam",,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
" ","","Modern Times (1936)",,"y","Movie","Keep",,,,,,"tt0044916",,,"1952","6.9","97","15242","8/29/1952 12:00:00 AM","Howard Hawks","6","10/23/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","y","Modus (2015)","Mystery, Woke, EU Production, Gay, Married Lesbians, Nigger Adopted Kids, Autism, Gay Marriage, Catholicism, White Male Psycho, Christmas, Finland, Swedand, Telepathy, Moody, Polyamory, Gay Parents, Gay Kissing, Mixed Race Marriage, Gender Neutral Weddings","y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Molli and Max in the Future (2023)","Comedy, Romance, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt18298588","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2022","6.5","94","185","10/27/2022 12:00:00 AM","Matt Vesely",,,,"45316.63454861111","45227.53674768518"
,"","Momma Don't Allow (1956)","Jazz, Free Cinema, Jazz Club, London","y","Movie","Keep",,,,,,"tt0079573","10/20/2023 12:00:00 AM","10/20/2023 12:00:00 AM","1980","2.6","78","835","5/21/1980 12:00:00 AM","Kenneth Hartford, Herbert L. Strock",,,,"45316.63454861111","45227.53674768518"
"y","","Mona Lisa (1986)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Mona Lisa Smile (2003)",,"y","Movie","Keep",,,,,,"tt1470827",,,"2010","6.4","94","95892","3/13/2010 12:00:00 AM","Gareth Edwards","7","10/19/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Moneyball (2011)",,"y","Movie","Keep",,,,,,"tt6456326","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2020","5.4","131","7738","11/19/2020 12:00:00 AM","Mark Toia",,,,"45316.63454861111","45227.53674768518"
,"","Mongol: The Rise of Genghis Khan (2007)",,"y","Movie","Keep",,,,,,"tt2782214","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2013","5.7","15","1389","3/23/2013 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Monk (2002)","Mystery, Murder, Asbergers","y","TV Series","Streaming",,,,,,"tt0198781",,,"2001","8.1","92","954103","10/28/2001 12:00:00 AM","Pete Docter, David Silverman, Lee Unkrich","7","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Monkey Business (1952)","Comedy, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt1935302","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2014","4.3","119","11005","9/26/2014 12:00:00 AM","Tom Green",,,,"45316.63454861111","45227.53674768518"
"?","","Monkeybone (2001)",,"y","Movie","Keep",,,,,,"tt0071853",,,"1975","8.2","91","560387","3/14/1975 12:00:00 AM","Terry Jones, Terry Gilliam","9","8/12/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Monolith (2022)","Mystery, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Monster (1980)","Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","y","Monster a Go-Go (1965)","Camp","y","Movie",,,"Monster A-Go Go",,"mst3k",,,,,,,,,,,,,,,
,"","Monster Hunter (2020)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Monsters (2010)","Adventure, Drama, Romance, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt1182345",,,"2009","7.8","97","371066","1/23/2009 12:00:00 AM","Duncan Jones","9","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Monsters of Man (2020)","Action, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,"tt0097910","10/18/2023 12:00:00 AM","10/18/2023 12:00:00 AM","1990","5","98","5587","2/15/1990 12:00:00 AM","Roland Emmerich",,,,"45316.63454861111","45227.53674768518"
,"","Monsters vs. Aliens (2013)","Animation, Short, Action, Adventure, Comedy, Family, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Monsters, Inc. (2001)","Animation, Adventure, Comedy, Family, Fantasy","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Monsters: Dark Continent (2014)","Action, Drama, Horror, Sci-Fi, Thriller, War","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","y","Monty Python and the Holy Grail (1975)","Adventure, Comedy, Fantasy","y","Movie","IMDB:Ratings",,,,,,"tt8594164","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2020","5.8","30","3547","11/8/2020 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"nf","Monty Python: Before The Flying Circus (2008)",,"y",,,,,,,,"tt5834426","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","2022","5.1","130","94207","2/2/2022 12:00:00 AM","Roland Emmerich",,,,"45316.63454861111","45227.53674768518"
"y","y","Monty Python's Flying Circus (1969)",,"y","TV Series","Keep",,,,,,"tt14192428","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2022","5.5","60","2890","7/7/2022 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Monty Python's Personal Best (2006)",,"y",,,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
